Open,High,Low,Close,Volume,target
0.277604492,0.206144573,0.285359339,0.198104686,0.027499153,0
0.271678104,0.19825296,0.275731412,0.187457626,0.03327174,0
0.261010605,0.189953161,0.269830424,0.188968822,0.026389478,0
0.264254523,0.190089223,0.272936207,0.185259524,0.0189627,0
0.257641921,0.182265641,0.266289832,0.179008669,0.016291365,0
0.255645664,0.184306576,0.270265234,0.185740359,0.014926871,0
0.259513412,0.185803261,0.270451581,0.182443205,0.014173089,0
0.258265752,0.182945953,0.259270762,0.169254589,0.010990693,0
0.247036806,0.172877343,0.260513075,0.170765785,0.003684918,0
0.247348721,0.174101904,0.261320579,0.174406392,0.017297831,0
0.25040549,0.179136209,0.265358097,0.176810567,0.02129807,0
0.251091703,0.175122371,0.258960184,0.168292919,0.024487585,0
0.244541485,0.168183194,0.246226474,0.154348706,0.025412195,0
0.234310667,0.160359613,0.249332257,0.158744911,0.025926817,0
0.236119775,0.158930959,0.250015529,0.159088364,0.009358567,0
0.238927012,0.163489045,0.252686502,0.161698611,0.017641624,0
0.234872115,0.159339145,0.250760917,0.159431818,0.016588892,0
0.231752963,0.160835831,0.246971862,0.160530869,0.011843413,0
0.239550842,0.165938166,0.254301509,0.16348457,0.017946269,0
0.240174672,0.168659412,0.254301509,0.168498991,0.025907599,0
0.243855271,0.172401125,0.257842102,0.170697094,0.02335015,0
0.245789145,0.173557655,0.260202497,0.169529352,0.02490398,0
0.245352464,0.17090444,0.255543823,0.164377549,0.019800472,0
0.240174672,0.165461948,0.253804584,0.1654766,0.023810676,0
0.241921397,0.169339724,0.255668054,0.170628403,0.021105176,0
0.246724891,0.172741281,0.260513075,0.172483052,0.017565463,0
0.248284467,0.172401125,0.262935586,0.173444722,0.011044077,0
0.249407361,0.175326464,0.263929437,0.176398423,0.009597727,0
0.250655022,0.17682315,0.265668675,0.176535804,0.0075428,0
0.247598253,0.171720814,0.255109013,0.166850414,0.034711684,0
0.242669994,0.171380658,0.256475557,0.172551743,0.025720399,0
0.246412976,0.181313205,0.261631157,0.182305823,0.028030146,0
0.2551466,0.182129579,0.268588111,0.178802597,0.02201128,0
0.252027449,0.178319835,0.266724641,0.179764267,0.02615103,0
0.252651279,0.178796053,0.264426362,0.176947948,0.025914005,0
0.251403618,0.176959212,0.265109634,0.178321762,0.018365511,0
0.252651279,0.180224707,0.266724641,0.181893679,0.015907001,0
0.254834685,0.183490202,0.26703522,0.179283432,0.028146167,0
0.253150343,0.180768956,0.267345798,0.181275463,0.022041175,0
0.256394261,0.181721392,0.267407914,0.179695577,0.026012231,0
0.252963194,0.1887286,0.267656376,0.189587038,0.026725441,0
0.261384903,0.19587187,0.27604199,0.197074325,0.019450273,0
0.269494697,0.195191559,0.278402385,0.191991213,0.015017268,0
0.263568309,0.193082593,0.279458351,0.193708481,0.010765056,0
0.265751716,0.200293895,0.2816324,0.202020056,0.016093489,0
0.272613849,0.203083171,0.28405491,0.201539221,0.014864234,0
0.27448534,0.20063405,0.285545686,0.19748647,0.011249783,0
0.270118528,0.19648415,0.282564134,0.195769202,0.013714699,0
0.267311291,0.193830936,0.280079508,0.192059904,0.011066854,0
0.25926388,0.188796631,0.273060439,0.1839544,0.028134066,0
0.25577043,0.181449267,0.267656376,0.179558195,0.029218117,0
0.254834685,0.180564863,0.270575812,0.181275463,0.01397806,0
0.258265752,0.184442638,0.272128704,0.184160472,0.011516703,0
0.257891454,0.18335414,0.269209268,0.179420814,0.019659538,0
0.254148472,0.17920424,0.26703522,0.177703546,0.016386745,0
0.253898939,0.178864084,0.265792906,0.178321762,0.021819098,0
0.252339364,0.180564863,0.267221567,0.178733907,0.025206489,0
0.252651279,0.177979679,0.265792906,0.175917588,0.024711798,0
0.249220212,0.175598589,0.263618858,0.175299371,0.021742225,0
0.249220212,0.1762789,0.262376545,0.172208289,0.024205718,0
0.247660636,0.173081437,0.261755389,0.174131629,0.017333421,0
0.24959451,0.175598589,0.264861172,0.17516199,0.016230864,0
0.250655022,0.179544395,0.26660041,0.18003903,0.015660011,0
0.254460387,0.178932115,0.267470029,0.178459144,0.015266393,0
0.253462258,0.181925485,0.268091186,0.183610947,0.020503717,0
0.256394261,0.181925485,0.269519846,0.179832958,0.018129198,0
0.253212726,0.17804771,0.26703522,0.177428783,0.013281221,0
0.250155958,0.175122371,0.26473694,0.174475083,0.016520561,0
0.249220212,0.173081437,0.260823654,0.170216259,0.01443218,0
0.24422957,0.170428222,0.251506305,0.160943014,0.018606806,0
0.237991266,0.163489045,0.25243804,0.162728972,0.00915286,0
0.243855271,0.173081437,0.259270762,0.168636373,0.031036731,0
0.245165315,0.169339724,0.257593639,0.166987796,0.023050488,0
0.242108546,0.16791107,0.256786136,0.165682672,0.023433429,0
0.240486588,0.167979101,0.256164979,0.168292919,0.027287041,0
0.243917654,0.16852335,0.256786136,0.165751363,0.023379334,0
0.242669994,0.170564284,0.258028449,0.170903166,0.027472817,0
0.246662508,0.17206097,0.261506926,0.171040547,0.019067332,0
0.246724891,0.173217499,0.262625008,0.174406392,0.02026598,0
0.247348721,0.173081437,0.260823654,0.170147568,0.023101025,0
0.242046163,0.167979101,0.255109013,0.164858384,0.031750653,0
0.243293824,0.166958634,0.256475557,0.166506961,0.016551879,0
0.242358079,0.165938166,0.253680353,0.162179446,0.017112055,0
0.238615097,0.165257855,0.254053047,0.166713033,0.021930137,0
0.244354336,0.169883973,0.259643456,0.170491022,0.030337045,0
0.244915783,0.173081437,0.259829803,0.170491022,0.022748691,0
0.245040549,0.16913563,0.259519225,0.169460661,0.013412902,0
0.24422957,0.170564284,0.259767687,0.170216259,0.015412309,0
0.246849657,0.178659991,0.262128082,0.178871288,0.021889565,0
0.251091703,0.178523928,0.266662526,0.178802597,0.004399551,0
0.256207112,0.186143416,0.272004472,0.184572617,0.036271919,0
0.261696818,0.1887286,0.274861793,0.186358575,0.02868926,0
0.257018091,0.182945953,0.270451581,0.184023091,0.029658001,0
0.257641921,0.183082015,0.269706193,0.180863319,0.023143021,0
0.2551466,0.179884551,0.267656376,0.177840927,0.021715177,0
0.251715533,0.179068177,0.267656376,0.178939979,0.020237509,0
0.254210855,0.179680458,0.267345798,0.177360092,0.025733211,0
0.250904554,0.179544395,0.266724641,0.180794628,0.023038388,0
0.255645664,0.186687666,0.271072737,0.186152503,0.028436576,0
0.260137243,0.187027821,0.275234487,0.187457626,0.020264557,0
0.261384903,0.190293316,0.274923908,0.188144533,0.024598624,0
0.259638178,0.189749067,0.275545065,0.191166925,0.018507868,0
0.260761073,0.186279479,0.274861793,0.186083812,0.024468367,0
0.260137243,0.188048289,0.27175601,0.189380966,0.02900031,0
0.263568309,0.189544974,0.277284303,0.190205255,0.017848754,0
0.259513412,0.187367977,0.275420834,0.188213224,0.016449382,0
0.262570181,0.188252382,0.274799677,0.189930492,0.015639369,0
0.265127885,0.192470313,0.27790546,0.192197285,0.014417232,0
0.264504055,0.190089223,0.278650848,0.190205255,0.009903795,0
0.263194011,0.189476943,0.276538915,0.190823471,0.010983575,0
0.26419214,0.189749067,0.277656997,0.189999183,0.013047755,0
0.263006862,0.193014562,0.277594882,0.191372997,0.006715704,0
0.263880225,0.190769534,0.278899311,0.192059904,0.018174752,0
0.265751716,0.196892337,0.281508168,0.19844814,0.024980853,0
0.272489083,0.198457054,0.28548357,0.198654212,0.024175823,0
0.271366188,0.197912804,0.286042611,0.198242067,0.021169949,0
0.269993762,0.196552182,0.284427604,0.197417779,0.021522995,0
0.269307548,0.197096431,0.279147773,0.192540739,0.038986673,0
0.264691204,0.191449846,0.280265855,0.192197285,0.019692281,0
0.264940736,0.195395652,0.280514318,0.196936944,0.024187923,0
0.269993762,0.19587187,0.283371638,0.196730872,0.024728881,0
0.267560823,0.196212026,0.280265855,0.198104686,0.022057547,0
0.269931379,0.195667777,0.282253556,0.196250037,0.020131453,0
0.270929507,0.198661147,0.284303373,0.19755516,0.023545892,0
0.270243294,0.198525085,0.283682216,0.20044017,0.020671699,0
0.269369931,0.195531714,0.282253556,0.195494439,0.01578315,0
0.267248908,0.192742437,0.280576433,0.192334667,0.019642455,0
0.26481597,0.197232493,0.280700665,0.198791593,0.013799402,0
0.272738615,0.20063405,0.286850115,0.199684572,0.014052086,0
0.271990019,0.198048867,0.284303373,0.198928974,0.014268469,0
0.273175296,0.199477521,0.285669917,0.198104686,0.011902491,0
0.269058016,0.19940949,0.284365489,0.199821954,0.008396232,0
0.265564566,0.190905597,0.277781229,0.18972442,0.025694775,0
0.262507798,0.18757207,0.271507547,0.182099751,0.028546191,0
0.256394261,0.182537766,0.269954656,0.181893679,0.029351221,0
0.255021834,0.181245174,0.265792906,0.175780206,0.03540354,0
0.25102932,0.176619056,0.264674825,0.177222711,0.031516475,0
0.252526513,0.17981652,0.266848873,0.179214742,0.021657523,0
0.253587024,0.180768956,0.269519846,0.182511896,0.01726936,0
0.257330006,0.182333672,0.269830424,0.18196237,0.021593462,0
0.252963194,0.17804771,0.260761538,0.172826506,0.036757358,0
0.24753587,0.171856876,0.258711721,0.171040547,0.035950192,0
0.247036806,0.174101904,0.26187962,0.175711516,0.023458342,0
