close,high,low,open,volume,target
0.157796157,0.155238957,0.159867967,0.154810919,0.042500795,0
0.161712479,0.158669653,0.161493743,0.155977058,0.043324017,0
0.165215276,0.161337971,0.161666174,0.155881863,0.055863314,0
0.166285575,0.16317244,0.168095379,0.164687403,0.048598096,0
0.167866699,0.164673369,0.170238447,0.164306623,0.046850187,0
0.167988324,0.165673989,0.170607942,0.167067279,0.016020549,0
0.163196303,0.164030114,0.16304562,0.16456841,0.055891928,0
0.162782778,0.161028256,0.162947088,0.162093339,0.030559225,0
0.161201654,0.159241435,0.162552961,0.160617816,0.032252475,0
0.154804184,0.15664459,0.158045128,0.157690569,0.05236224,0
0.161785454,0.158788774,0.161395211,0.156833813,0.061220793,0
0.160228655,0.16333921,0.158636319,0.161855351,0.186079323,1
0.157285332,0.153809501,0.156517884,0.155334492,0.102823997,0
0.15395281,0.152475342,0.156961277,0.153240201,0.0364569,0
0.157844807,0.156215753,0.15673958,0.152002665,0.114683757,1
0.154901484,0.155096012,0.156727264,0.155905662,0.051604436,0
0.155047434,0.15335684,0.157823431,0.154477736,0.027970252,0
0.148576989,0.149759375,0.146467632,0.150646136,0.125546481,1
0.142057893,0.143898604,0.143807272,0.145648397,0.078697965,0
0.138409146,0.135488636,0.138412651,0.136652467,0.108180256,1
0.135149599,0.134440368,0.134964036,0.131821319,0.101356526,0
0.141449769,0.139419641,0.141196177,0.136081297,0.075048425,0
0.144101192,0.141322962,0.145753276,0.140888646,0.042327513,0
0.141790319,0.140277315,0.143684107,0.141102834,0.032792863,0
0.143833617,0.13991995,0.141959799,0.139484519,0.045119705,0
0.143079543,0.140682327,0.143733373,0.141983388,0.022297039,0
0.144709316,0.142207081,0.146664696,0.14138842,0.014893123,0
0.142276818,0.139276695,0.143092916,0.140484067,0.026403925,0
0.14692289,0.14304093,0.147009558,0.141792998,0.030103975,0
0.146703965,0.143160051,0.148265839,0.1436731,0.015756516,0
0.148017514,0.146114261,0.150544389,0.145672196,0.015060413,0
0.148163464,0.149139944,0.149596019,0.146255265,0.012745053,0
0.149744588,0.146709868,0.151197162,0.146052976,0.016329114,0
0.148406714,0.147639015,0.15114765,0.146957329,0.014579755,0
0.150814887,0.147424596,0.152822938,0.147861682,0.015332725,0
0.157844807,0.153904798,0.155877426,0.150646136,0.039012531,0
0.159279981,0.15597751,0.159769435,0.155120303,0.023204689,0
0.157552907,0.155596322,0.160680855,0.156643423,0.014931321,0
0.148358064,0.146948111,0.149398956,0.147909279,0.095719061,0
0.149014838,0.148544337,0.151714455,0.147576097,0.038133501,0
0.148820238,0.148401391,0.150581338,0.148242462,0.032039136,0
0.151082462,0.147758136,0.152305646,0.146814536,0.017979062,0
0.149404038,0.148067852,0.15001478,0.148290059,0.027282933,0
0.151836536,0.14873374,0.153734358,0.14905162,0.016777363,0
0.165555826,0.162481536,0.158463888,0.153954164,0.101299921,0
0.174483094,0.173130986,0.170829638,0.164901592,0.101359508,0
0.18012649,0.176894983,0.178761454,0.174444894,0.075059902,0
0.174896619,0.177586125,0.175485269,0.179133249,0.067670451,0
0.177864267,0.17415543,0.174672382,0.173826126,0.066453913,0
0.188542934,0.18787821,0.189058035,0.188962136,0.147307393,1
0.192799805,0.189617382,0.190536013,0.185071039,0.071224494,0
0.194162004,0.190236813,0.195167012,0.188747947,0.039063221,0
0.197640477,0.192595416,0.196965218,0.190532854,0.039053026,0
0.196764777,0.192249964,0.194033895,0.191603798,0.053773536,0
